city_ascii_wc,parameter,value_mean_mean,value_median_median,value_std_mean,value_min_min,value_max_max,value_count_sum,annee_debut,annee_fin,nb_annees,inclut_covid,population_wc_first,lat_wc_first,lon_wc_first,country_iso3_wc_first,country_iso2_wc_first,country_name_first,region_first,income_level_first,acces_eau_potable_pct_mean,agriculture_pct_pib_mean,consommation_privee_mean,croissance_pib_mean,croissance_urbaine_mean,densite_population_mean,eau_douce_km3_mean,electricite_charbon_pct_mean,electricite_par_habitant_mean,energie_par_habitant_mean,energie_renouvelable_pct_mean,esperance_vie_mean,foret_pct_mean,indice_gini_mean,industrie_pct_pib_mean,passagers_aeriens_mean,pertes_electricite_pct_mean,pib_par_habitant_mean,pib_total_mean,pop_urbaine_pct_mean,population_totale_mean,scolarisation_secondaire_pct_mean,services_pct_pib_mean,superficie_km2_mean,voies_ferrees_km_mean,intensite_energetique_mean,ratio_charbon_renouvelables_mean,secteur_secondaire_pct_mean,niveau_developpement_first,niveau_urbanisation_first,mix_energetique_first,taille_ville_first,periode,robustesse,controle_covid,mesures_par_jour,qualite_donnees,coeff_variation
Thessaloniki,so2,3.9513664190731723,3.0,3.176100209149384,2.0,247.0,21688,2020,2023,4,1,802572.0,40.6403,22.9356,GRC,GR,Greece,Europe & Central Asia,High income,98.99886557617755,3.74567296521077,13495.57407048875,1.7790408721529802,-0.5570468101815975,81.67579325058185,10.085333333333333,10.88258344418743,4841.74903067357,1899.0612149888325,20.8,80.9237804878049,30.2699767261443,33.325,15.158668867103124,12193473.0,10.98097448829665,20692.91701663415,217650791197.2865,78.50500589814727,10528009.75,104.950588226318,68.744872795009,128900.0,2342.0,0.09250702396383866,0.5403272696940578,18.904341832313897,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,11.877327491785323,Élevée,0.8017688527516941
Tilburg,no2,18.058685136448606,15.18,14.379947636145047,0.24,343.22,71223,2019,2023,5,1,1944588.0,51.5572,5.0911,NLD,NL,Netherlands,Europe & Central Asia,High income,97.67828294345902,1.708853022293574,20875.13947496646,1.8236214592308433,1.313621135055157,522.1117730917732,8.222475,12.411352072792328,6530.177578475314,3830.1671087494624,10.5,81.66195121951222,11.00195841995842,26.96666666666667,17.80374881656628,31494437.0022,4.017821558117418,57960.74764323186,1019590531165.3757,94.61605899337988,17579503.4,132.6665466308594,69.72817361477823,33670.0,3065.6666666666665,0.0666242336213261,1.165768568272117,19.512601838859855,Élevé,Très urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,39.00492880613363,Élevée,0.7958491460531045
Tilburg,o3,48.368898869406635,49.135000000000005,27.53245914004294,0.0,261.24,30484,2019,2023,5,1,1944588.0,51.5572,5.0911,NLD,NL,Netherlands,Europe & Central Asia,High income,97.67828294345902,1.708853022293574,20875.13947496646,1.8236214592308433,1.313621135055157,522.1117730917732,8.222475,12.411352072792328,6530.177578475314,3830.1671087494624,10.5,81.66195121951222,11.00195841995842,26.96666666666667,17.80374881656628,31494437.0022,4.017821558117418,57960.74764323186,1019590531165.3757,94.61605899337988,17579503.4,132.6665466308594,69.72817361477823,33670.0,3065.6666666666665,0.0666242336213261,1.165768568272117,19.512601838859855,Élevé,Très urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,16.694414019715225,Élevée,0.5691005744955812
Tilburg,pm10,20.55203186173584,17.23,14.919047696227967,0.59,356.43,51556,2019,2023,5,1,1944588.0,51.5572,5.0911,NLD,NL,Netherlands,Europe & Central Asia,High income,97.67828294345902,1.708853022293574,20875.13947496646,1.8236214592308433,1.313621135055157,522.1117730917732,8.222475,12.411352072792328,6530.177578475314,3830.1671087494624,10.5,81.66195121951222,11.00195841995842,26.96666666666667,17.80374881656628,31494437.0022,4.017821558117418,57960.74764323186,1019590531165.3757,94.61605899337988,17579503.4,132.6665466308594,69.72817361477823,33670.0,3065.6666666666665,0.0666242336213261,1.165768568272117,19.512601838859855,Élevé,Très urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,28.234392113910186,Élevée,0.72556291112412
Tilburg,pm25,10.490477683021608,8.41433,9.047543685217418,0.00054,280.454,82577,2019,2023,5,1,1944588.0,51.5572,5.0911,NLD,NL,Netherlands,Europe & Central Asia,High income,97.67828294345902,1.708853022293574,20875.13947496646,1.8236214592308433,1.313621135055157,522.1117730917732,8.222475,12.411352072792328,6530.177578475314,3830.1671087494624,10.5,81.66195121951222,11.00195841995842,26.96666666666667,17.80374881656628,31494437.0022,4.017821558117418,57960.74764323186,1019590531165.3757,94.61605899337988,17579503.4,132.6665466308594,69.72817361477823,33670.0,3065.6666666666665,0.0666242336213261,1.165768568272117,19.512601838859855,Élevé,Très urbain,Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,45.22289156626506,Élevée,0.8616316284207277
Toronto,no2,0.0055,0.005,0.0019148542155126,0.004,0.008,4,2023,2023,1,0,5647656.0,43.7417,-79.3733,CAN,CA,Canada,North America,High income,98.5881318805776,,26096.9384945739,1.52874550838358,3.116921043741,4.56079784268436,,3.72005143743622,14459.8957515769,7336.06703531427,,81.6465853658537,39.4617117321106,,,88618000.0,3.99982938442533,54220.3285039875,2173339670064.33,82.5250564408346,40083484.0,104.287643432617,,8788700.0,,0.1352985483337017,,,Élevé,Urbain,,Grande,2019-2023,Maximale (5 ans),OUI,0.002190580503833516,Faible,0.1235389816459742
Toronto,o3,0.02197635495928074,0.024,0.00868894361107404,0.0,0.082,18852,2019,2023,5,1,5647656.0,43.7417,-79.3733,CAN,CA,Canada,North America,High income,98.63907844091447,1.7116188431942734,25797.35765226852,1.7077016657306143,1.7994183274616211,4.355909435267726,36.1905,5.258871015659851,14867.698783772299,7611.922423950576,23.366666666666664,81.62151219512195,39.1585818670222,30.900000000000002,23.95359090473363,60283400.0,4.443074913089722,50650.89990221688,1957107882458.918,82.14808603200193,38581283.0,108.1424987792968,67.87308370744013,8859456.0,48148.86903333333,0.151944381566928,0.2554217441213607,25.665209747927907,Élevé,Urbain,Mixte-Fossile,Grande,2019-2023,Maximale (5 ans),OUI,10.32420591456736,Élevée,0.27173027138767675
Toronto,pm25,8.433003859341238,7.0,5.56290403994082,0.0,165.0,19094,2019,2023,5,1,5647656.0,43.7417,-79.3733,CAN,CA,Canada,North America,High income,98.63907844091447,1.7116188431942734,25797.35765226852,1.7077016657306143,1.7994183274616211,4.355909435267726,36.1905,5.258871015659851,14867.698783772299,7611.922423950576,23.366666666666664,81.62151219512195,39.1585818670222,30.900000000000002,23.95359090473363,60283400.0,4.443074913089722,50650.89990221688,1957107882458.918,82.14808603200193,38581283.0,108.1424987792968,67.87308370744013,8859456.0,48148.86903333333,0.151944381566928,0.2554217441213607,25.665209747927907,Élevé,Urbain,Mixte-Fossile,Grande,2019-2023,Maximale (5 ans),OUI,10.456736035049287,Élevée,0.6588773536785832
Valletta,no2,11.87621887142157,8.08446,13.419007285527522,0.0,413.10064,60078,2019,2023,5,1,480134.0,35.8983,14.5125,MLT,MT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,99.99715898478226,0.6064179623097325,14206.27802485984,5.428819158593114,2.8501045383945267,1638.3825000000002,0.0395800495,0.0,4981.4678743791865,1398.9017544972498,8.4,82.59414634146344,1.4375,32.15,11.62225311267982,1576262.5507999999,7.361049136439917,35777.37666928698,18804234011.44828,95.37187781405592,524282.4,103.24929351806641,79.55962035848556,320.0,,0.03944880958380146,0.0,12.228671074989553,Moyen-Élevé,Très urbain,Fossile,Petite,2019-2023,Maximale (5 ans),OUI,32.90142387732749,Élevée,1.1289550891403564
Valletta,o3,72.57517738847385,75.7907,24.816415718927125,0.0,1547.17241,34533,2019,2023,5,1,480134.0,35.8983,14.5125,MLT,MT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,99.99715898478226,0.6064179623097325,14206.27802485984,5.428819158593114,2.8501045383945267,1638.3825000000002,0.0395800495,0.0,4981.4678743791865,1398.9017544972498,8.4,82.59414634146344,1.4375,32.15,11.62225311267982,1576262.5507999999,7.361049136439917,35777.37666928698,18804234011.44828,95.37187781405592,524282.4,103.24929351806641,79.55962035848556,320.0,,0.03944880958380146,0.0,12.228671074989553,Moyen-Élevé,Très urbain,Fossile,Petite,2019-2023,Maximale (5 ans),OUI,18.9118291347207,Élevée,0.34189371179890293
Valletta,pm10,31.267886884112166,26.17,25.544659705557066,0.0,614.77,56566,2019,2023,5,1,480134.0,35.8983,14.5125,MLT,MT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,99.99715898478226,0.6064179623097325,14206.27802485984,5.428819158593114,2.8501045383945267,1638.3825000000002,0.0395800495,0.0,4981.4678743791865,1398.9017544972498,8.4,82.59414634146344,1.4375,32.15,11.62225311267982,1576262.5507999999,7.361049136439917,35777.37666928698,18804234011.44828,95.37187781405592,524282.4,103.24929351806641,79.55962035848556,320.0,,0.03944880958380146,0.0,12.228671074989553,Moyen-Élevé,Très urbain,Fossile,Petite,2019-2023,Maximale (5 ans),OUI,30.978094194961663,Élevée,0.8167003033230056
Valletta,pm25,13.357459388729282,11.05,15.135241806814554,0.0,2615.8,61798,2019,2023,5,1,480134.0,35.8983,14.5125,MLT,MT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,99.99715898478226,0.6064179623097325,14206.27802485984,5.428819158593114,2.8501045383945267,1638.3825000000002,0.0395800495,0.0,4981.4678743791865,1398.9017544972498,8.4,82.59414634146344,1.4375,32.15,11.62225311267982,1576262.5507999999,7.361049136439917,35777.37666928698,18804234011.44828,95.37187781405592,524282.4,103.24929351806641,79.55962035848556,320.0,,0.03944880958380146,0.0,12.228671074989553,Moyen-Élevé,Très urbain,Fossile,Petite,2019-2023,Maximale (5 ans),OUI,33.8433734939759,Élevée,1.1322452058149337
Valletta,so2,0.7949032401444054,0.591055,2.1647199064227385,0.0,344.5932,57771,2019,2023,5,1,480134.0,35.8983,14.5125,MLT,MT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,99.99715898478226,0.6064179623097325,14206.27802485984,5.428819158593114,2.8501045383945267,1638.3825000000002,0.0395800495,0.0,4981.4678743791865,1398.9017544972498,8.4,82.59414634146344,1.4375,32.15,11.62225311267982,1576262.5507999999,7.361049136439917,35777.37666928698,18804234011.44828,95.37187781405592,524282.4,103.24929351806641,79.55962035848556,320.0,,0.03944880958380146,0.0,12.228671074989553,Moyen-Élevé,Très urbain,Fossile,Petite,2019-2023,Maximale (5 ans),OUI,31.63800657174151,Élevée,2.6894163154746056
Varna,co,112.501216,77.31,183.44337901406183,0.0,3473.31,10000,2023,2023,1,0,350745.0,43.2114,27.9111,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.0662621462475,2.52244655399312,6376.01642771185,1.68151074972904,0.0562513687039865,59.3827929255711,,29.1466898521923,5360.50343468088,2604.19104505407,,75.7073170731707,36.2196020633751,39.5,22.7029866666098,723825.0,5.87504657806484,15853.208636704,102199231384.542,73.7322671584613,6446596.0,95.6239624023438,62.4320967681537,108560.0,,0.1642586586772373,,25.22543322060292,Moyen-Élevé,Urbain,,Petite,2019-2023,Maximale (5 ans),OUI,5.47645125958379,Moyenne,1.6304452616889487
Varna,no2,910.4201619214218,908.6875,822.8340430859968,0.0,6603.07,45095,2020,2023,4,1,350745.0,43.2114,27.9111,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.05071306016387,3.499689112539365,6042.480829154538,2.6150785346747,-0.6457751782523061,59.80492354458365,5.208144620666666,35.3518159131215,5440.72973570764,2789.0789057608126,20.75,73.6091463414634,36.03997789240975,39.3,22.650057286327552,462945.75,5.6707447678554574,13394.69032988805,86891718864.51636,73.4707347612972,6492422.5,98.0899353027343,61.567665020744876,108560.0,4030.0,0.21225263430661195,1.5904063559100285,26.149746398866917,Moyen-Faible,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,24.6960569550931,Élevée,0.9037860096258703
Varna,o3,47.57892938515818,48.4525,26.790537064627696,0.0,185.17,25099,2020,2023,4,1,350745.0,43.2114,27.9111,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.05071306016387,3.499689112539365,6042.480829154538,2.6150785346747,-0.6457751782523061,59.80492354458365,5.208144620666666,35.3518159131215,5440.72973570764,2789.0789057608126,20.75,73.6091463414634,36.03997789240975,39.3,22.650057286327552,462945.75,5.6707447678554574,13394.69032988805,86891718864.51636,73.4707347612972,6492422.5,98.0899353027343,61.567665020744876,108560.0,4030.0,0.21225263430661195,1.5904063559100285,26.149746398866917,Moyen-Faible,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,13.745345016429354,Élevée,0.5629573392542637
Varna,pm10,23.160022633014044,20.185000000000002,19.400443894657315,0.36,298.84,32091,2020,2023,4,1,350745.0,43.2114,27.9111,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.05071306016387,3.499689112539365,6042.480829154538,2.6150785346747,-0.6457751782523061,59.80492354458365,5.208144620666666,35.3518159131215,5440.72973570764,2789.0789057608126,20.75,73.6091463414634,36.03997789240975,39.3,22.650057286327552,462945.75,5.6707447678554574,13394.69032988805,86891718864.51636,73.4707347612972,6492422.5,98.0899353027343,61.567665020744876,108560.0,4030.0,0.21225263430661195,1.5904063559100285,26.149746398866917,Moyen-Faible,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,17.57447973713034,Élevée,0.8373079388802319
Varna,pm25,15.108273500047499,8.625,18.19856941122543,0.61,631.27,30000,2022,2023,2,0,350745.0,43.2114,27.9111,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.0610823890227,3.116905344915505,6333.329718208095,2.88268742062067,-0.20652727693183975,59.468003868828305,5.443433862,36.14307898023585,5448.500979493815,2786.423839659795,,74.93414634146339,36.15972733972,38.85,24.003353950797802,683795.0,5.422721015720075,14926.2017948998,96352692339.10765,73.60609177949185,6455846.5,96.14801788330081,61.16294988787395,108560.0,,0.1881513041829445,,27.120259295713304,Moyen-Faible,Urbain,,Petite,2019-2023,Maximale (5 ans),OUI,16.42935377875137,Élevée,1.2037465396540323
Varna,so2,1.1938272499000002,0.0,7.7467744728925485,0.0,301.38,20000,2022,2023,2,0,350745.0,43.2114,27.9111,BGR,BG,Bulgaria,Europe & Central Asia,High income,86.0610823890227,3.116905344915505,6333.329718208095,2.88268742062067,-0.20652727693183975,59.468003868828305,5.443433862,36.14307898023585,5448.500979493815,2786.423839659795,,74.93414634146339,36.15972733972,38.85,24.003353950797802,683795.0,5.422721015720075,14926.2017948998,96352692339.10765,73.60609177949185,6455846.5,96.14801788330081,61.16294988787395,108560.0,,0.1881513041829445,,27.120259295713304,Moyen-Faible,Urbain,,Petite,2019-2023,Maximale (5 ans),OUI,10.95290251916758,Élevée,6.435121379364073
Vientiane,pm25,41.15211443093559,18.0,86.54823846876445,0.0,985.0,28842,2019,2023,5,1,948487.0,17.98,102.63,LAO,LA,Lao PDR,East Asia & Pacific,Lower middle income,82.8436350209925,15.89274749904738,,2.988445170875674,3.400784215068272,32.288876083188924,7.35,28.8121341864195,1024.2752546849197,756.7300892396827,50.45,68.3472,71.75476603119583,,32.54405762197328,565511.51,4.58831818339183,2362.50067356495,17572291245.7482,37.347963369093705,7452272.6,59.720003286057455,41.13782777731664,230800.0,,0.3149008184265437,0.5597459603503874,48.43680512102066,Faible,Rural,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,15.795180722891565,Élevée,2.1026188684738387
Vilnius,co,141.42969297444523,197.914,78.73416782366577,0.0,1466.892,13695,2019,2023,5,1,581475.0,54.6872,25.28,LTU,LT,Lithuania,Europe & Central Asia,High income,95.32711152579247,3.339123582486104,10798.29653411726,2.7959944374387966,0.7893842031207801,45.145805448743786,0.34603875,0.0,4435.641403969514,2609.396357840246,32.800000000000004,75.59609756097562,35.17912062852318,36.12,24.955963963475078,29129.0,17.89728916184672,23355.9383083787,66079037536.79724,67.9449015020413,2826612.4,106.1442169189452,61.43884706481428,62610.8,1913.6666666666667,0.11414149454933811,0.0,28.295087545961184,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,7.5,Moyenne,0.5566624627634843
Vilnius,no2,12.519321345915982,8.41500018,11.59859388801023,0.0,107.29124708,23415,2019,2023,5,1,581475.0,54.6872,25.28,LTU,LT,Lithuania,Europe & Central Asia,High income,95.32711152579247,3.339123582486104,10798.29653411726,2.7959944374387966,0.7893842031207801,45.145805448743786,0.34603875,0.0,4435.641403969514,2609.396357840246,32.800000000000004,75.59609756097562,35.17912062852318,36.12,24.955963963475078,29129.0,17.89728916184672,23355.9383083787,66079037536.79724,67.9449015020413,2826612.4,106.1442169189452,61.43884706481428,62610.8,1913.6666666666667,0.11414149454933811,0.0,28.295087545961184,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,12.823110624315444,Élevée,0.9257160517948462
Vilnius,o3,42.644098003705274,44.30454199,25.12226146769533,0.0,183.80396695,13818,2019,2023,5,1,581475.0,54.6872,25.28,LTU,LT,Lithuania,Europe & Central Asia,High income,95.32711152579247,3.339123582486104,10798.29653411726,2.7959944374387966,0.7893842031207801,45.145805448743786,0.34603875,0.0,4435.641403969514,2609.396357840246,32.800000000000004,75.59609756097562,35.17912062852318,36.12,24.955963963475078,29129.0,17.89728916184672,23355.9383083787,66079037536.79724,67.9449015020413,2826612.4,106.1442169189452,61.43884706481428,62610.8,1913.6666666666667,0.11414149454933811,0.0,28.295087545961184,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,7.567360350492881,Moyenne,0.5889765026917932
Vilnius,pm10,21.112034316346243,17.85000038,17.749868731588812,0.0,646.73999,10125,2019,2023,5,1,581475.0,54.6872,25.28,LTU,LT,Lithuania,Europe & Central Asia,High income,95.32711152579247,3.339123582486104,10798.29653411726,2.7959944374387966,0.7893842031207801,45.145805448743786,0.34603875,0.0,4435.641403969514,2609.396357840246,32.800000000000004,75.59609756097562,35.17912062852318,36.12,24.955963963475078,29129.0,17.89728916184672,23355.9383083787,66079037536.79724,67.9449015020413,2826612.4,106.1442169189452,61.43884706481428,62610.8,1913.6666666666667,0.11414149454933811,0.0,28.295087545961184,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,5.544906900328587,Moyenne,0.8403484468279777
Vilnius,so2,6.2884321062372415,5.58789,3.185031814885637,0.0,107.50036532,10067,2019,2023,5,1,581475.0,54.6872,25.28,LTU,LT,Lithuania,Europe & Central Asia,High income,95.32711152579247,3.339123582486104,10798.29653411726,2.7959944374387966,0.7893842031207801,45.145805448743786,0.34603875,0.0,4435.641403969514,2609.396357840246,32.800000000000004,75.59609756097562,35.17912062852318,36.12,24.955963963475078,29129.0,17.89728916184672,23355.9383083787,66079037536.79724,67.9449015020413,2826612.4,106.1442169189452,61.43884706481428,62610.8,1913.6666666666667,0.11414149454933811,0.0,28.295087545961184,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,5.5131434830230015,Moyenne,0.5056864567503313
Yopougon,pm25,21.686304071101066,18.0,13.795490430845765,0.0,360.0,19813,2020,2023,4,1,1571065.0,5.3748,-4.0867,CIV,CI,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,38.1909901808959,16.41063987338255,1375.4799775230051,5.190735443747849,3.487511262300135,94.4306926100629,1.162,0.0,307.2741405919783,438.5023687749437,60.0,60.984,8.387995047169813,35.3,22.437604562291774,556574.0,15.109140615682135,2390.26195314133,71881406710.56863,52.60272185237717,30028960.25,57.651541495214246,53.727480769795974,318000.0,639.0,0.18828405868435924,0.0,38.848244435674324,Faible,Semi-urbain,Renouvelable,Moyenne,2019-2023,Maximale (5 ans),OUI,10.850492880613363,Élevée,0.6358451829231603
Zagreb,co,324.708837289973,300.0,341.51418366355267,0.0,3600.0,28493,2019,2023,5,1,767131.0,45.8131,15.9772,HRV,HR,Croatia,Europe & Central Asia,High income,95.78022621170699,3.084479715945102,9175.585413855413,3.695796140500062,-0.252083692790529,69.54117841046494,0.6685000000000001,10.000986643735466,4398.78692686267,2176.545881719986,32.699999999999996,77.64439024390245,34.69589557445002,29.48,20.09567297938122,1311843.2,11.79939793636712,17761.94310760316,69049916505.2463,56.7681995583289,3891580.8,105.44013977050781,59.47950109141614,55960.8,2617.0,0.1247337894966658,0.31283812790018417,23.180152695326324,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,15.604052573932092,Élevée,1.0517227350089995
Zagreb,no2,21.106185378088508,15.4,18.42452409119608,0.0,348.1,63779,2019,2023,5,1,767131.0,45.8131,15.9772,HRV,HR,Croatia,Europe & Central Asia,High income,95.78022621170699,3.084479715945102,9175.585413855413,3.695796140500062,-0.252083692790529,69.54117841046494,0.6685000000000001,10.000986643735466,4398.78692686267,2176.545881719986,32.699999999999996,77.64439024390245,34.69589557445002,29.48,20.09567297938122,1311843.2,11.79939793636712,17761.94310760316,69049916505.2463,56.7681995583289,3891580.8,105.44013977050781,59.47950109141614,55960.8,2617.0,0.1247337894966658,0.31283812790018417,23.180152695326324,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,34.92825848849945,Élevée,0.872530893307772
